id,month,year,visits,no_of_appts,production
12,9,2016,373,10,100219.33
12,10,2016,369,10,91722.38
12,11,2016,418,14,113522.08
12,12,2016,339,10,98016.99
12,1,2017,391,13,102185.03
12,2,2017,359,13,104431.83
12,3,2017,429,23,114137.49
12,4,2017,374,15,95352.84
12,5,2017,426,20,109205.44
12,6,2017,390,11,107479.84
12,7,2017,386,13,106332.03
12,8,2017,423,9,113089.24
12,9,2017,329,5,78750.57
12,10,2017,412,12,107602.54
12,11,2017,406,12,111942.45
12,12,2017,344,6,98580.15
12,1,2018,420,3,90641.25
12,2,2018,326,12,80611.98
12,3,2018,424,6,105937.15
12,4,2018,360,8,88071.88
12,5,2018,416,4,99795.82
12,6,2018,388,11,104217.19
12,7,2018,378,8,97371.28
12,8,2018,398,11,106509.13
12,9,2018,353,9,94456.48
12,10,2018,406,14,105524.0
12,11,2018,409,10,98546.24
12,12,2018,322,9,83640.26
12,1,2019,389,10,103907.79
12,2,2019,271,10,71432.84
12,3,2019,431,9,111268.59
12,4,2019,417,13,104668.79
12,5,2019,425,11,121976.42
12,6,2019,386,16,99472.06
12,7,2019,401,3,110291.49
12,8,2019,366,15,104800.0
12,9,2019,391,14,93320.65
12,10,2019,406,7,109383.54
12,11,2019,409,11,113364.31
12,12,2019,360,14,107756.38
12,1,2020,408,17,107221.69
12,2,2020,356,26,106047.32
12,3,2020,201,16,56232.11
12,6,2020,150,8,42322.54
12,7,2020,311,21,97388.93
12,8,2020,331,21,102791.66
12,9,2020,329,17,85539.17
12,10,2020,366,22,106354.95
12,11,2020,355,24,101200.04
12,12,2020,371,27,122433.41
211,11,2015,40,28,6187.2
211,12,2015,201,176,55790.47
211,1,2016,225,203,53156.19
211,2,2016,216,200,58534.01
211,3,2016,239,223,65350.99
211,4,2016,237,235,79382.75
211,5,2016,208,196,59497.62
211,6,2016,229,227,62420.17
211,7,2016,226,223,65433.12
211,8,2016,248,223,64566.36
211,9,2016,250,227,74510.26
211,10,2016,226,218,68252.84
211,11,2016,252,258,91616.86
211,12,2016,202,195,70778.7
211,1,2017,261,259,79308.69
211,2,2017,244,227,83274.77
211,3,2017,303,299,88322.59
211,4,2017,238,227,88841.29
211,5,2017,277,269,96183.99
211,6,2017,201,200,58676.97
211,7,2017,203,212,63184.99
211,8,2017,288,309,90094.62
211,9,2017,281,308,81567.38
211,10,2017,290,320,133194.79
211,11,2017,299,304,121208.74
211,12,2017,240,234,90303.59
211,1,2018,294,310,102634.95
211,2,2018,275,287,102511.49
211,3,2018,308,296,123105.17
211,4,2018,332,330,112785.26
211,5,2018,321,320,123121.66
211,6,2018,309,316,101682.84
211,7,2018,278,290,93727.59
211,8,2018,259,263,85807.73
211,9,2018,218,226,81347.27
211,10,2018,282,288,80990.78
211,11,2018,264,273,100768.05
211,12,2018,200,210,72141.37
211,1,2019,287,303,99106.71
211,2,2019,221,225,84309.68
211,3,2019,295,306,133035.71
211,4,2019,239,252,139785.19
211,5,2019,265,287,128740.25
211,6,2019,233,248,79669.78
211,7,2019,326,349,124384.04
211,8,2019,271,276,115003.07
211,9,2019,286,289,118161.17
211,10,2019,323,331,127073.14
211,11,2019,275,298,122101.69
211,12,2019,184,181,74846.8
211,1,2020,314,315,100891.88
211,2,2020,259,246,110871.6
211,3,2020,145,152,73788.38
211,5,2020,49,40,21374.73
211,6,2020,213,219,74368.54
211,7,2020,303,326,117736.14
211,8,2020,277,321,104657.83
211,9,2020,276,320,102767.62
211,10,2020,245,276,80748.71
211,11,2020,255,274,104954.0
211,12,2020,132,128,65261.61
174,1,2010,594,61,231718.99
174,2,2010,520,76,166152.12
174,3,2010,596,75,207153.25
174,4,2010,524,68,179516.49
174,5,2010,468,56,169490.23
174,6,2010,476,57,198807.95
174,7,2010,338,28,120906.41
174,8,2010,461,89,161036.62
174,9,2010,469,42,201703.49
174,10,2010,466,70,163047.94
174,11,2010,502,52,202405.65
174,12,2010,370,48,148305.4
174,1,2011,415,76,157897.34
174,2,2011,432,57,173970.57
174,3,2011,421,52,180697.2
174,4,2011,461,50,178280.41
174,5,2011,481,56,191503.34
174,6,2011,472,57,196950.15
174,7,2011,227,33,97569.44
174,8,2011,534,88,242007.05
174,9,2011,424,55,175033.6
174,10,2011,376,45,204738.87
174,11,2011,450,56,200133.19
174,12,2011,315,49,115010.13
174,1,2012,368,64,138870.3
174,2,2012,401,73,173556.32
174,3,2012,315,46,111581.32
174,4,2012,447,84,186710.76
174,5,2012,480,101,180485.59
174,6,2012,380,83,175653.97
174,7,2012,289,58,136952.17
174,8,2012,437,64,164951.2
174,9,2012,357,67,166389.7
174,10,2012,454,81,183057.45
174,11,2012,418,77,202885.89
174,12,2012,290,57,140848.57
174,1,2013,387,66,193108.65
174,2,2013,357,52,181613.13
174,3,2013,348,50,122913.49
174,4,2013,461,71,180903.23
174,5,2013,435,80,198947.58
174,6,2013,355,58,162042.55
174,7,2013,319,31,141676.55
174,8,2013,405,72,164311.23
174,9,2013,364,58,200321.92
174,10,2013,428,59,202231.0
174,11,2013,363,51,182488.02
174,12,2013,278,42,135754.95
174,1,2014,369,44,171100.77
174,2,2014,381,68,157270.14
174,3,2014,321,43,153721.22
174,4,2014,432,67,199255.82
174,5,2014,368,65,159356.56
174,6,2014,332,45,156654.21
174,7,2014,230,21,101102.06
174,8,2014,354,45,148277.34
174,9,2014,362,49,179611.35
174,10,2014,373,45,178012.11
174,11,2014,347,36,185051.01
174,12,2014,263,28,126897.92
174,1,2015,340,40,139156.95
174,2,2015,319,42,172747.61
174,3,2015,300,29,145965.59
174,4,2015,360,32,168177.91
174,5,2015,302,41,146478.38
174,6,2015,347,41,174087.73
174,7,2015,175,20,93731.56
174,8,2015,336,37,149342.14
174,9,2015,346,32,197009.54
174,10,2015,325,39,192112.69
174,11,2015,354,42,194756.99
174,12,2015,230,29,109534.12
174,1,2016,335,36,174596.84
174,2,2016,334,53,186314.57
174,3,2016,268,31,154095.85
174,4,2016,327,27,155039.66
174,5,2016,343,41,207072.84
174,6,2016,356,42,214816.89
174,7,2016,176,24,88575.67
174,8,2016,392,36,193225.39
174,9,2016,303,41,172632.61
174,10,2016,332,27,220375.93
174,11,2016,322,43,172730.97
174,12,2016,172,24,111205.83
174,1,2017,314,35,163643.45
174,2,2017,318,42,179342.53
174,3,2017,346,52,196342.84
174,4,2017,270,38,172305.52
174,5,2017,370,62,186704.52
174,6,2017,287,58,183506.85
174,7,2017,291,56,137664.52
174,8,2017,286,38,157187.6
174,9,2017,282,49,158898.27
174,10,2017,320,49,205851.23
174,11,2017,378,63,167114.44
174,12,2017,245,36,140538.99
174,1,2018,258,33,153813.11
174,2,2018,273,31,186789.79
174,3,2018,201,26,142749.02
174,4,2018,310,38,179875.12
174,5,2018,355,48,222658.29
174,6,2018,325,44,187887.42
174,7,2018,225,31,123049.12
174,8,2018,300,44,166197.02
174,9,2018,276,43,150345.66
174,10,2018,325,76,211099.47
174,11,2018,300,50,187703.91
174,12,2018,225,39,141694.79
174,1,2019,279,52,174322.85
174,2,2019,275,67,156548.0
174,3,2019,229,34,149698.05
174,4,2019,318,62,212912.9
174,5,2019,322,72,200459.85
174,6,2019,288,71,195833.58
174,7,2019,223,42,139452.41
174,8,2019,289,58,172663.79
174,9,2019,257,65,216506.42
174,10,2019,337,59,227560.84
174,11,2019,270,68,206280.23
174,12,2019,192,22,94557.48
174,1,2020,311,59,193508.27
174,2,2020,269,70,164367.48
174,3,2020,139,26,84805.58
174,6,2020,243,32,152350.58
174,7,2020,233,64,159322.07
174,8,2020,342,75,220772.66
174,9,2020,319,90,212301.83
174,10,2020,246,76,165437.81
174,11,2020,305,89,233482.39
174,12,2020,229,57,146393.02
41,12,2015,154,1,36964.23
41,5,2016,168,1,42716.65
41,6,2016,193,4,52498.72
41,7,2016,194,1,57059.57
41,8,2016,396,1,96042.95
41,9,2016,277,1,78254.2
41,10,2016,394,1,96737.71
41,11,2016,404,1,107845.59
41,1,2017,571,1,150383.08
41,4,2018,547,1,134290.73
41,5,2018,619,3,157427.84
41,6,2018,576,5,167726.4
41,7,2018,655,17,195846.66
41,8,2018,629,6,149927.09
41,9,2018,555,3,155503.86
41,10,2018,599,15,210518.38
41,11,2018,556,12,197098.58
41,12,2018,567,11,191872.07
41,1,2019,655,16,216651.1
41,2,2019,536,7,169556.63
41,3,2019,609,12,189775.86
41,4,2019,629,14,188326.79
41,5,2019,587,54,170092.54
41,6,2019,560,102,173756.31
41,7,2019,742,135,223983.67
41,8,2019,475,82,137962.1
41,9,2019,576,103,173454.48
41,10,2019,605,101,157679.46
41,11,2019,568,100,171613.29
41,12,2019,517,93,159937.79
41,1,2020,585,108,180246.2
41,2,2020,587,108,200778.2
41,3,2020,340,97,92855.79
41,4,2020,34,18,9693.61
41,5,2020,58,2,14575.79
41,6,2020,420,51,116647.59
41,7,2020,552,73,135815.07
41,8,2020,637,101,201755.66
41,9,2020,589,102,174535.61
41,10,2020,664,121,205670.68
41,11,2020,611,119,215576.76
41,12,2020,572,107,217587.37
278,5,2016,377,22,149951.41
278,6,2016,464,26,155757.58
278,7,2016,515,33,191867.81
278,8,2016,687,37,220315.55
278,9,2016,490,33,158712.88
278,10,2016,524,33,224832.98
278,11,2016,535,32,206807.67
278,12,2016,465,27,193069.45
278,1,2017,508,32,207921.72
278,2,2017,426,34,159797.87
278,3,2017,568,47,229912.94
278,4,2017,487,32,199296.77
278,5,2017,573,34,195013.1
278,6,2017,584,36,217096.76
278,7,2017,556,48,173463.63
278,8,2017,537,24,203172.23
278,9,2017,516,35,178131.62
278,10,2017,516,48,183981.99
278,11,2017,579,34,196447.41
278,12,2017,477,20,187737.47
278,1,2018,567,34,207844.89
278,2,2018,461,33,159686.93
278,3,2018,586,48,212374.75
278,4,2018,547,45,202650.38
278,5,2018,503,34,183877.09
278,6,2018,534,43,188706.81
278,7,2018,609,61,214461.95
278,8,2018,556,53,193103.67
278,9,2018,475,41,163657.85
278,10,2018,574,46,196675.53
278,11,2018,559,43,184642.46
278,12,2018,475,54,171318.06
278,1,2019,528,67,198477.87
278,2,2019,421,59,157177.53
278,3,2019,562,73,159053.35
278,4,2019,561,92,214414.06
278,5,2019,510,89,181179.2
278,6,2019,478,88,157043.57
278,7,2019,567,117,196700.07
278,8,2019,492,124,157046.76
278,9,2019,471,97,152837.35
278,10,2019,554,161,208672.6
278,11,2019,483,117,198704.79
278,12,2019,434,74,199293.01
278,1,2020,505,79,195981.84
278,2,2020,449,44,179334.82
278,3,2020,314,38,104122.78
278,4,2020,78,2,19973.98
278,5,2020,115,11,57251.98
278,6,2020,390,34,153127.44
278,7,2020,614,58,191463.62
278,8,2020,541,64,207203.27
278,9,2020,542,70,190588.59
278,10,2020,503,64,216418.33
278,11,2020,481,95,203574.45
278,12,2020,464,51,173945.25
89,8,2010,191,6,125045.0
89,9,2010,216,8,143940.0
89,10,2010,175,6,138650.0
89,11,2010,207,5,154080.0
89,12,2010,168,5,121597.0
89,1,2011,177,3,142060.0
89,2,2011,169,4,133484.8
89,3,2011,170,3,134320.0
89,4,2011,170,3,149831.0
89,5,2011,171,1,133255.0
89,6,2011,191,7,145625.0
89,7,2011,193,7,129665.0
89,8,2011,161,5,117915.0
89,9,2011,170,2,150445.0
89,10,2011,174,4,163165.0
89,11,2011,191,6,164550.0
89,12,2011,180,10,146115.0
89,1,2012,182,5,142600.0
89,2,2012,217,6,180081.0
89,3,2012,173,9,132955.0
89,4,2012,183,1,153555.0
89,5,2012,196,8,157455.0
89,6,2012,187,9,156236.0
89,7,2012,195,3,148890.0
89,8,2012,151,3,120120.0
89,9,2012,152,2,117050.0
89,10,2012,215,6,173055.0
89,11,2012,186,8,152870.0
89,12,2012,142,6,115515.0
89,1,2013,175,8,148837.0
89,2,2013,175,7,143327.5
89,3,2013,175,12,117655.0
89,4,2013,182,6,140300.0
89,5,2013,177,5,140560.0
89,6,2013,160,7,123800.0
89,7,2013,183,7,126135.0
89,8,2013,124,4,99550.0
89,9,2013,133,8,114295.0
89,10,2013,169,7,148243.0
89,11,2013,163,12,124550.0
89,12,2013,116,6,98040.0
89,1,2014,151,6,117265.0
89,2,2014,160,5,119711.0
89,3,2014,167,6,141860.0
89,4,2014,171,11,127965.0
89,5,2014,154,3,123870.0
89,6,2014,182,7,134700.0
89,7,2014,157,4,120165.0
89,8,2014,109,4,87760.0
89,9,2014,151,5,131990.0
89,10,2014,160,10,142693.0
89,11,2014,145,8,121290.0
89,12,2014,119,5,105952.0
89,1,2015,170,7,141595.0
89,2,2015,115,3,104460.0
89,3,2015,184,4,141217.8
89,4,2015,156,4,141022.0
89,5,2015,136,2,126820.0
89,6,2015,131,3,124145.0
89,7,2015,111,3,93826.0
89,8,2015,130,5,92860.0
89,9,2015,141,4,131525.0
89,10,2015,136,4,135485.0
89,11,2015,126,5,126780.0
89,12,2015,137,7,121780.0
89,1,2016,133,8,118705.0
89,2,2016,119,4,105330.0
89,3,2016,132,3,107845.0
89,4,2016,130,3,115335.0
89,5,2016,121,7,116140.0
89,6,2016,163,12,154920.0
89,7,2016,138,8,115708.0
89,8,2016,153,7,121825.0
89,9,2016,170,14,152019.0
89,10,2016,139,7,114931.0
89,11,2016,165,7,147868.0
89,12,2016,135,2,122029.0
89,1,2017,142,4,118638.18
89,2,2017,160,10,131181.0
89,3,2017,173,7,155345.0
89,4,2017,159,7,136449.0
89,5,2017,149,11,133812.0
89,6,2017,182,13,148228.0
89,7,2017,175,16,126621.0
89,8,2017,129,8,107534.0
89,9,2017,154,11,132369.0
89,10,2017,175,16,152459.0
89,11,2017,201,12,171183.0
89,12,2017,160,13,126481.0
89,1,2018,145,14,145793.0
89,2,2018,123,14,115388.0
89,3,2018,169,13,157413.0
89,4,2018,160,15,148843.0
89,5,2018,186,19,176409.0
89,6,2018,163,17,152403.0
89,7,2018,167,10,161255.0
89,8,2018,143,7,140420.0
89,9,2018,133,18,120708.0
89,10,2018,180,9,169751.4
89,11,2018,188,22,167589.0
89,12,2018,149,11,131246.4
89,1,2019,167,15,152466.0
89,2,2019,149,12,163102.0
89,3,2019,147,15,134017.0
89,4,2019,159,19,150637.0
89,5,2019,198,24,174785.0
89,6,2019,146,17,145467.0
89,7,2019,171,11,160664.0
89,8,2019,145,19,151843.0
89,9,2019,142,25,137219.0
89,10,2019,162,15,162673.0
89,11,2019,162,15,186940.0
89,12,2019,188,18,181613.0
89,1,2020,193,21,188874.0
89,2,2020,146,16,157702.0
89,3,2020,74,18,69774.0
89,6,2020,165,17,152730.0
89,7,2020,206,12,189874.0
89,8,2020,196,18,187552.0
89,9,2020,198,27,202884.0
89,10,2020,222,35,195886.0
89,11,2020,199,42,204375.0
89,12,2020,240,23,210382.5
213,1,2010,344,251,107177.84
213,2,2010,342,239,112651.11
213,3,2010,409,307,124798.5
213,4,2010,343,265,122902.95
213,5,2010,304,218,95126.86
213,6,2010,375,290,119333.72
213,7,2010,284,201,90689.24
213,8,2010,392,284,125983.64
213,9,2010,350,257,97779.14
213,10,2010,332,262,99141.53
213,11,2010,350,256,103185.54
213,12,2010,280,211,88228.31
213,1,2011,405,316,127730.12
213,2,2011,317,248,94202.68
213,3,2011,404,317,128046.32
213,4,2011,275,213,99334.41
213,5,2011,381,298,130305.65
213,6,2011,421,325,122653.1
213,7,2011,253,203,73555.53
213,8,2011,337,264,108037.34
213,9,2011,311,242,104405.73
213,10,2011,322,265,95517.2
213,11,2011,372,302,106570.68
213,12,2011,263,194,112591.68
213,1,2012,394,326,156078.68
213,2,2012,321,269,151298.73
213,3,2012,365,324,205586.33
213,4,2012,318,263,101424.18
213,5,2012,386,329,142152.34
213,6,2012,333,277,178637.92
213,7,2012,360,309,135152.6
213,8,2012,358,296,93536.29
213,9,2012,331,283,108373.08
213,10,2012,431,368,150174.57
213,11,2012,388,335,112065.34
213,12,2012,294,241,98402.09
213,1,2013,395,348,120614.77
213,2,2013,320,287,103159.11
213,3,2013,398,358,117926.61
213,4,2013,447,413,147281.86
213,5,2013,428,363,135683.42
213,6,2013,422,366,139348.7
213,7,2013,413,366,146664.86
213,8,2013,356,319,165226.17
213,9,2013,392,350,144382.46
213,10,2013,451,408,141521.36
213,11,2013,487,443,147899.05
213,12,2013,382,350,135806.24
213,1,2014,420,394,155445.46
213,2,2014,366,338,117789.23
213,3,2014,438,421,141203.58
213,4,2014,455,423,134180.66
213,5,2014,434,420,143894.42
213,6,2014,443,431,167908.43
213,7,2014,467,451,185443.27
213,8,2014,401,372,130735.37
213,9,2014,424,384,159985.21
213,10,2014,490,477,181227.33
213,11,2014,406,383,191206.4
213,12,2014,358,355,145038.97
213,1,2015,411,407,168347.29
213,2,2015,413,412,145322.41
213,3,2015,469,465,173980.78
213,4,2015,425,403,197145.9
213,5,2015,387,368,168802.8
213,6,2015,409,375,123458.77
213,7,2015,415,384,134599.02
213,8,2015,376,356,150478.98
213,9,2015,409,394,145241.64
213,10,2015,418,394,137048.38
213,11,2015,434,421,145437.99
213,12,2015,395,397,140566.68
213,1,2016,449,435,151251.79
213,2,2016,433,430,142737.0
213,3,2016,411,408,138719.76
213,4,2016,487,476,191066.83
213,5,2016,466,446,195591.87
213,6,2016,479,460,157951.24
213,7,2016,404,394,131175.18
213,8,2016,417,394,136319.57
213,9,2016,473,454,161573.22
213,10,2016,468,444,154335.28
213,11,2016,515,507,189425.6
213,12,2016,346,338,126718.75
213,1,2017,465,462,159847.86
213,2,2017,435,421,150048.22
213,3,2017,550,524,204699.34
213,4,2017,469,455,163192.23
213,5,2017,581,572,211440.22
213,6,2017,548,534,203370.2
213,7,2017,477,464,185887.76
213,8,2017,473,468,194013.89
213,9,2017,488,465,182929.63
213,10,2017,556,545,194990.04
213,11,2017,547,542,193359.61
213,12,2017,414,411,155808.74
213,1,2018,497,498,161814.66
213,2,2018,473,464,199686.88
213,3,2018,507,498,179029.94
213,4,2018,493,497,200806.29
213,5,2018,595,591,217038.56
213,6,2018,562,551,192252.55
213,7,2018,541,540,197503.03
213,8,2018,482,475,167452.02
213,9,2018,508,494,171601.85
213,10,2018,605,585,204822.08
213,11,2018,588,579,213520.33
213,12,2018,460,445,137710.46
213,1,2019,632,613,245327.32
213,2,2019,490,490,169672.71
213,3,2019,592,577,187299.92
213,4,2019,577,565,183168.3
213,5,2019,595,578,204226.7
213,6,2019,572,552,221625.12
213,7,2019,618,608,208172.19
213,8,2019,521,520,183528.34
213,9,2019,557,537,191250.08
213,10,2019,643,638,235887.09
213,11,2019,544,542,188929.0
213,12,2019,521,515,182161.43
213,1,2020,642,627,230416.79
213,2,2020,609,609,241128.99
213,3,2020,318,306,119478.95
213,4,2020,27,29,8947.15
213,5,2020,36,82,19843.4
213,6,2020,563,563,206235.43
213,7,2020,719,721,253530.78
213,8,2020,658,639,241101.18
213,9,2020,629,634,242671.54
213,10,2020,635,627,230197.32
213,11,2020,644,636,240695.44
213,12,2020,514,514,193586.31
146,10,2014,814,1,143519.29
146,7,2016,874,1,184690.84
146,5,2017,931,1,193923.06
146,6,2017,951,1,217635.48
146,8,2017,920,1,165868.85
146,9,2017,1022,5,199283.77
146,10,2017,1175,31,223734.42
146,11,2017,1293,81,238353.76
146,12,2017,903,69,186091.53
146,1,2018,1033,101,179438.22
146,2,2018,906,124,209785.36
146,3,2018,921,119,224460.67
146,4,2018,860,94,216400.38
146,5,2018,894,130,213572.88
146,6,2018,848,124,209051.95
146,7,2018,915,126,267257.4
146,8,2018,790,121,164052.03
146,9,2018,845,108,207712.86
146,10,2018,1031,119,261196.09
146,11,2018,881,113,192589.84
146,12,2018,722,83,212667.43
146,1,2019,861,102,188246.7
146,2,2019,913,118,270265.99
146,3,2019,902,115,197384.46
146,4,2019,909,147,193980.34
146,5,2019,989,145,238372.01
146,6,2019,804,131,229859.46
146,7,2019,1007,187,287521.04
146,8,2019,806,156,171045.03
146,9,2019,1014,193,278263.1
146,10,2019,1137,177,330007.14
146,11,2019,970,165,259768.33
146,12,2019,811,120,231519.39
146,1,2020,996,168,247674.49
146,2,2020,1000,176,261933.26
146,3,2020,555,125,127866.68
146,4,2020,127,65,27833.68
146,5,2020,153,34,35235.82
146,6,2020,696,42,190474.26
146,7,2020,840,56,210569.95
146,8,2020,778,69,209777.19
146,9,2020,931,91,269024.65
146,10,2020,819,102,250672.82
146,11,2020,751,100,229463.77
146,12,2020,806,85,262675.09
79,1,2010,690,6,114614.26
79,2,2010,652,2,114145.48
79,3,2010,804,4,139658.03
79,4,2010,786,3,131281.51
79,6,2010,781,4,129558.97
79,7,2010,663,5,109753.02
79,9,2010,777,3,128348.42
79,10,2010,750,4,130966.44
79,11,2010,757,3,132071.47
79,12,2010,674,3,115011.21
79,1,2011,765,8,131718.83
79,2,2011,619,11,104356.05
79,3,2011,811,8,142761.96
79,4,2011,639,7,116112.36
79,5,2011,853,6,149023.62
79,6,2011,776,5,133831.37
79,7,2011,706,7,123268.48
79,9,2011,809,11,135831.83
79,10,2011,740,4,133961.17
79,11,2011,835,9,128116.42
79,12,2011,625,6,108170.81
79,1,2012,861,5,144109.46
79,2,2012,634,3,104969.13
79,3,2012,759,7,133073.29
79,4,2012,762,1,131930.84
79,5,2012,723,3,120206.61
79,6,2012,737,7,130694.44
79,7,2012,746,6,124877.99
79,8,2012,731,4,120776.19
79,9,2012,646,2,107915.72
79,10,2012,819,5,134953.96
79,11,2012,805,10,132523.89
79,12,2012,549,2,103499.35
79,1,2013,850,3,142665.0
79,2,2013,598,4,100655.81
79,3,2013,650,5,104502.9
79,4,2013,822,11,139396.33
79,5,2013,765,6,139615.55
79,6,2013,749,6,129858.03
79,7,2013,737,5,135813.88
79,8,2013,684,7,110966.84
79,9,2013,669,4,111312.18
79,10,2013,830,8,138320.75
79,11,2013,701,9,112292.44
79,12,2013,625,6,115960.91
79,1,2014,679,8,115574.98
79,2,2014,636,5,103654.18
79,3,2014,697,4,114786.48
79,4,2014,723,7,128508.63
79,5,2014,688,6,122783.14
79,6,2014,717,6,123606.9
79,7,2014,730,7,116708.22
79,8,2014,613,10,96095.02
79,9,2014,592,11,99273.56
79,10,2014,714,15,133208.76
79,11,2014,645,7,112401.29
79,12,2014,584,3,102494.98
79,1,2015,572,5,100927.13
79,2,2015,558,15,99416.66
79,3,2015,682,9,113549.14
79,4,2015,684,7,118950.94
79,5,2015,608,5,108007.7
79,6,2015,787,12,141368.9
79,7,2015,572,6,102019.27
79,8,2015,691,10,127135.34
79,9,2015,676,7,115243.04
79,10,2015,712,8,122738.53
79,11,2015,714,9,130856.85
79,12,2015,620,2,123931.21
79,1,2016,680,7,126003.55
79,2,2016,634,12,117801.21
79,3,2016,686,7,122349.15
79,4,2016,728,9,135303.43
79,5,2016,697,13,119967.56
79,6,2016,740,13,132677.32
79,7,2016,570,7,111773.2
79,8,2016,655,4,121142.29
79,9,2016,682,9,127047.74
79,10,2016,680,11,124518.77
79,11,2016,705,15,128700.68
79,12,2016,539,6,113046.51
79,1,2017,677,12,128829.53
79,2,2017,557,13,108940.59
79,3,2017,779,16,146873.14
79,4,2017,610,8,110305.01
79,5,2017,705,13,129399.23
79,6,2017,642,5,118509.75
79,7,2017,611,3,106105.47
79,8,2017,611,7,116796.71
79,9,2017,641,14,117744.52
79,10,2017,680,15,120446.16
79,11,2017,653,7,121417.83
79,12,2017,529,9,105286.83
79,1,2018,652,10,126896.2
79,2,2018,496,5,95734.07
79,3,2018,687,19,127703.92
79,4,2018,663,17,129964.48
79,5,2018,796,19,154118.57
79,6,2018,700,24,138679.83
79,7,2018,641,22,123924.51
79,8,2018,635,19,122965.51
79,9,2018,641,19,125188.08
79,10,2018,799,15,160563.45
79,11,2018,693,22,139976.8
79,12,2018,545,13,116469.23
79,1,2019,730,25,145099.31
79,2,2019,572,16,122394.94
79,3,2019,734,17,146700.04
79,4,2019,724,19,155103.98
79,5,2019,570,18,125521.42
79,6,2019,719,25,149091.78
79,7,2019,796,21,167708.5
79,8,2019,679,19,139312.22
79,9,2019,732,30,153776.95
79,10,2019,767,39,167999.24
79,11,2019,737,55,151244.61
79,12,2019,571,37,128810.05
79,1,2020,834,38,172865.42
79,2,2020,583,44,124761.02
79,3,2020,366,24,78992.9
79,6,2020,193,12,45901.36
79,7,2020,491,36,113643.53
79,8,2020,465,24,116627.35
79,9,2020,504,41,118631.84
79,10,2020,480,35,112228.57
79,11,2020,612,53,150214.05
79,12,2020,480,54,122382.75
47,7,2014,1303,1,421774.92
47,9,2014,1201,1,306175.06
47,1,2015,1171,1,378036.79
47,10,2015,1083,1,299636.9
47,6,2017,1307,431,360402.4
47,7,2017,1112,721,318493.13
47,8,2017,1205,801,340357.46
47,9,2017,1076,743,312929.91
47,10,2017,1174,794,378930.16
47,11,2017,1293,879,356790.63
47,12,2017,1063,722,288312.26
47,1,2018,1287,855,320692.19
47,2,2018,1114,770,359180.1
47,3,2018,1229,867,366333.56
47,4,2018,1062,708,322900.15
47,5,2018,1258,890,364570.49
47,6,2018,1201,848,317644.2
47,7,2018,1102,728,271645.76
47,8,2018,1164,757,357899.27
47,9,2018,1090,708,308805.41
47,10,2018,1333,884,367873.12
47,11,2018,1252,838,369149.15
47,12,2018,942,596,255339.38
47,1,2019,1331,840,379369.48
47,2,2019,1039,696,288467.03
47,3,2019,1149,728,336892.64
47,4,2019,1219,780,304568.44
47,5,2019,1211,784,359611.61
47,6,2019,1125,763,308783.44
47,7,2019,1262,853,397135.7
47,8,2019,1112,730,330687.09
47,9,2019,1068,692,289137.2
47,10,2019,1223,837,330102.39
47,11,2019,1194,818,359132.97
47,12,2019,1068,730,329560.78
47,1,2020,1270,863,378312.57
47,2,2020,1040,710,297734.45
47,3,2020,638,405,201819.79
47,4,2020,25,2,5937.74
47,6,2020,718,364,186030.27
47,7,2020,1329,879,367709.83
47,8,2020,1243,873,389040.01
47,9,2020,1244,915,345650.11
47,10,2020,1217,885,351069.22
47,11,2020,1295,848,451224.42
47,12,2020,1282,862,404048.88
209,6,2016,2,3,269.68
209,7,2016,799,1,184452.79
209,8,2016,788,4,168543.4
209,9,2016,896,8,213839.62
209,10,2016,847,22,199244.04
209,11,2016,938,26,231119.79
209,12,2016,845,35,204308.1
209,1,2017,796,20,194025.52
209,2,2017,778,22,191793.3
209,3,2017,994,37,245023.8
209,4,2017,826,21,208646.64
209,5,2017,929,20,229508.35
209,6,2017,899,21,233194.87
209,7,2017,718,26,180196.25
209,8,2017,817,31,193274.68
209,9,2017,891,20,216651.13
209,10,2017,915,20,237834.56
209,11,2017,943,27,234966.22
209,12,2017,806,21,215548.25
209,1,2018,837,18,208926.79
209,2,2018,813,18,201576.89
209,3,2018,897,25,228172.9
209,4,2018,887,25,236253.38
209,5,2018,958,34,255806.84
209,6,2018,819,28,200364.92
209,7,2018,831,34,218622.05
209,8,2018,770,26,210343.58
209,9,2018,810,34,222346.84
209,10,2018,958,33,245685.88
209,11,2018,986,44,276142.2
209,12,2018,777,16,217839.64
209,1,2019,890,13,232734.63
209,2,2019,801,12,214868.75
209,3,2019,878,13,225365.51
209,4,2019,929,14,262758.68
209,5,2019,1016,11,278109.86
209,6,2019,852,10,234521.44
209,7,2019,932,6,256999.66
209,8,2019,829,12,222773.03
209,9,2019,845,8,228958.13
209,10,2019,944,52,263705.09
209,11,2019,948,79,263800.6
209,12,2019,852,82,259974.68
209,1,2020,885,63,237728.56
209,2,2020,859,63,242836.14
209,3,2020,513,65,165143.82
209,4,2020,10,33,3713.55
209,5,2020,223,29,66655.13
209,6,2020,752,44,204663.42
209,7,2020,1019,71,290173.35
209,8,2020,957,73,259391.81
209,9,2020,972,67,274550.99
209,10,2020,933,81,274819.29
209,11,2020,810,55,261877.71
209,12,2020,848,73,288904.07
269,3,2010,675,1,149544.93
269,1,2012,656,1,162930.76
269,2,2012,584,2,133124.97
